Label	Rep	Word	Segment	Tone	Duration	Percent	Time	F0
4_loma_tray	1	loma	o	T4_1st	0.08462	1	0.55341024	185
4_loma_tray	1	loma	o	T4_1st	0.08462	2	0.55425648	185
4_loma_tray	1	loma	o	T4_1st	0.08462	3	0.55510272	185
4_loma_tray	1	loma	o	T4_1st	0.08462	4	0.55594896	185
4_loma_tray	1	loma	o	T4_1st	0.08462	5	0.5567952	185
4_loma_tray	1	loma	o	T4_1st	0.08462	6	0.55764144	185
4_loma_tray	1	loma	o	T4_1st	0.08462	7	0.55848768	185
4_loma_tray	1	loma	o	T4_1st	0.08462	8	0.55933392	185
4_loma_tray	1	loma	o	T4_1st	0.08462	9	0.56018016	185
4_loma_tray	1	loma	o	T4_1st	0.08462	10	0.5610264	185
4_loma_tray	1	loma	o	T4_1st	0.08462	11	0.56187264	185
4_loma_tray	1	loma	o	T4_1st	0.08462	12	0.56271888	185
4_loma_tray	1	loma	o	T4_1st	0.08462	13	0.56356512	185
4_loma_tray	1	loma	o	T4_1st	0.08462	14	0.56441136	185
4_loma_tray	1	loma	o	T4_1st	0.08462	15	0.5652576	184
4_loma_tray	1	loma	o	T4_1st	0.08462	16	0.56610384	184
4_loma_tray	1	loma	o	T4_1st	0.08462	17	0.56695008	184
4_loma_tray	1	loma	o	T4_1st	0.08462	18	0.56779632	184
4_loma_tray	1	loma	o	T4_1st	0.08462	19	0.56864256	184
4_loma_tray	1	loma	o	T4_1st	0.08462	20	0.5694888	184
4_loma_tray	1	loma	o	T4_1st	0.08462	21	0.57033504	184
4_loma_tray	1	loma	o	T4_1st	0.08462	22	0.57118128	184
4_loma_tray	1	loma	o	T4_1st	0.08462	23	0.57202752	184
4_loma_tray	1	loma	o	T4_1st	0.08462	24	0.57287376	184
4_loma_tray	1	loma	o	T4_1st	0.08462	25	0.57372	184
4_loma_tray	1	loma	o	T4_1st	0.08462	26	0.57456624	184
4_loma_tray	1	loma	o	T4_1st	0.08462	27	0.57541248	184
4_loma_tray	1	loma	o	T4_1st	0.08462	28	0.57625872	184
4_loma_tray	1	loma	o	T4_1st	0.08462	29	0.57710496	184
4_loma_tray	1	loma	o	T4_1st	0.08462	30	0.5779512	184
4_loma_tray	1	loma	o	T4_1st	0.08462	31	0.57879744	184
4_loma_tray	1	loma	o	T4_1st	0.08462	32	0.57964368	183
4_loma_tray	1	loma	o	T4_1st	0.08462	33	0.58048992	183
4_loma_tray	1	loma	o	T4_1st	0.08462	34	0.58133616	183
4_loma_tray	1	loma	o	T4_1st	0.08462	35	0.5821824	183
4_loma_tray	1	loma	o	T4_1st	0.08462	36	0.58302864	183
4_loma_tray	1	loma	o	T4_1st	0.08462	37	0.58387488	183
4_loma_tray	1	loma	o	T4_1st	0.08462	38	0.58472112	183
4_loma_tray	1	loma	o	T4_1st	0.08462	39	0.58556736	183
4_loma_tray	1	loma	o	T4_1st	0.08462	40	0.5864136	183
4_loma_tray	1	loma	o	T4_1st	0.08462	41	0.58725984	183
4_loma_tray	1	loma	o	T4_1st	0.08462	42	0.58810608	183
4_loma_tray	1	loma	o	T4_1st	0.08462	43	0.58895232	183
4_loma_tray	1	loma	o	T4_1st	0.08462	44	0.58979856	183
4_loma_tray	1	loma	o	T4_1st	0.08462	45	0.5906448	183
4_loma_tray	1	loma	o	T4_1st	0.08462	46	0.59149104	183
4_loma_tray	1	loma	o	T4_1st	0.08462	47	0.59233728	183
4_loma_tray	1	loma	o	T4_1st	0.08462	48	0.59318352	183
4_loma_tray	1	loma	o	T4_1st	0.08462	49	0.59402976	183
4_loma_tray	1	loma	o	T4_1st	0.08462	50	0.594876	183
4_loma_tray	1	loma	o	T4_1st	0.08462	51	0.59572224	182
4_loma_tray	1	loma	o	T4_1st	0.08462	52	0.59656848	182
4_loma_tray	1	loma	o	T4_1st	0.08462	53	0.5974147200000001	182
4_loma_tray	1	loma	o	T4_1st	0.08462	54	0.5982609600000001	182
4_loma_tray	1	loma	o	T4_1st	0.08462	55	0.5991072000000001	182
4_loma_tray	1	loma	o	T4_1st	0.08462	56	0.5999534400000001	182
